DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-04,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-05,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-06,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-07,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-08,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-09,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-10,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-11,1.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2016-12,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-01,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-02,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-03,1.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-04,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-05,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-06,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-07,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-08,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-09,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-10,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-11,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2017-12,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-01,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-02,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-03,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-04,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-05,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-06,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-07,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-08,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-09,2.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-10,2.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-11,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2018-12,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-01,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-02,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-03,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-04,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-05,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-06,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-07,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-08,1.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-09,1.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-10,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-11,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2019-12,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-01,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-02,1.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-03,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-04,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-05,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-06,0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-07,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-08,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-09,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-10,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-11,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2020-12,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-01,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-02,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-03,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-04,2.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-05,2.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-06,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-07,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-08,2.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-09,3.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-10,3.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-11,3.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2021-12,4.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2022-01,3.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2022-02,4.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2022-03,6.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2022-04,6.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SE,2022-05,7.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-01,8.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-02,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-03,7.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-04,6.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-05,7.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-06,7.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-07,8.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-08,8.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-09,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-10,8.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-11,9.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1997-12,8.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-01,8.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-02,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-03,9.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-04,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-05,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-06,8.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-07,7.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-08,7.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-09,7.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-10,6.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-11,6.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1998-12,6.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-01,6.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-02,5.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-03,5.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-04,4.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-05,4.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-06,4.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-07,6.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-08,6.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-09,7.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-10,7.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-11,7.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,1999-12,8.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-01,7.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-02,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-03,9.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-04,9.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-05,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-06,9.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-07,8.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-08,8.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-09,9.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-10,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-11,9.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2000-12,8.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-01,8.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-02,8.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-03,9.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-04,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-05,10.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-06,9.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-07,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-08,8.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-09,8.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-10,8.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-11,7.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2001-12,7.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-01,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-02,8.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-03,7.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-04,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-05,7.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-06,6.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-07,7.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-08,7.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-09,7.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-10,7.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-11,6.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2002-12,7.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-01,6.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-02,6.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-03,6.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-04,5.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-05,5.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-06,6.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-07,6.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-08,5.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-09,5.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-10,4.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-11,5.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2003-12,4.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-01,4.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-02,3.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-03,3.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-04,3.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-05,3.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-06,3.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-07,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-08,3.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-09,3.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-10,3.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-11,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2004-12,3.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-01,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-02,2.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-03,3.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-04,2.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-05,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-06,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-07,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-08,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-09,3.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-10,3.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-11,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2005-12,2.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-01,2.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-02,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-03,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-04,2.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-05,3.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-06,3.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-07,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-08,3.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-09,2.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-10,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-11,2.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2006-12,3.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-01,2.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-02,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-03,2.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-04,2.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-05,3.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-06,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-07,4.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-08,3.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-09,3.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-10,5.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-11,5.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2007-12,5.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-01,6.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-02,6.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-03,6.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-04,6.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-05,6.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-06,6.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-07,6.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-08,6.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-09,5.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-10,4.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-11,2.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2008-12,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-01,1.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-02,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-03,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-04,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-05,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-06,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-07,-0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-08,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-09,0.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-10,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-11,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2009-12,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-01,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-02,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-03,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-04,2.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-05,2.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,SI,2010-06,2.1,
